Job Title,Job Link,Company,Location,Salary,Rating
Data Trainee (2024/2025 Pass-outs Only),https://in.indeed.com/rc/clk?jk=0ee09f575baf7876&bb=CdyDXeidBwCiBfJyOReZvbyLW4YzR0wCaoJig9Dyyg9Ep3mPjBgwpeBDPykFSAU6M0mjYSnI7HlYMl7IL1qTvWJdkgQWrW2-xGAu_Ijd7BK2j2HlB2M_gRre69fl5RL6&xkcb=SoAN67M30uQeUJRbkh0DbzkdCdPP&fccid=c5245f5d1bd1135f&vjs=3,Desirous Global Consulting,india,Not Disclosed,Not Rated
Sr. Data Scientist,https://in.indeed.com/rc/clk?jk=45d8adf5bf67bc11&bb=CdyDXeidBwCiBfJyOReZvRSiS2Sim4CVLPt6OXpxtW2kWwyvj-RhiDtjaz6Z5WF9LHFno-VK9Axglg-EujH7kwqbM0oFu-Jm0Mxk7dSt_vq-u6EvqalIpJIiX0S_El2T&xkcb=SoC567M30uQeUJRbkh0CbzkdCdPP&fccid=aac6f2070b0f3775&vjs=3,GE Aerospace,india,Not Disclosed,Not Rated
Data Engineer (TecRMI),https://in.indeed.com/rc/clk?jk=78550bffa2c2ee44&bb=CdyDXeidBwCiBfJyOReZvc5ei7RxoFbrETMnHphuyjg7zdtAimQZsp0RKW5ug71e29C-G1_IAP45I3KhTcJP1jUdp_uW3k7yheR4nWJ6mNYtUsNhL_U6mOUOTfHb1CFS&xkcb=SoAk67M30uQeUJRbkh0BbzkdCdPP&fccid=dd99b2201b77f3d2&vjs=3,TecAlliance,india,Not Disclosed,Not Rated
Director of Data Science,https://in.indeed.com/rc/clk?jk=4a8580a48476caf2&bb=CdyDXeidBwCiBfJyOReZvY3qgB_SlScS7ZcK-s0hm9GXRv9w_c7qRcatDgscYlAwr6-AR0e56hSGsm7vIyGBXmAqXDXMaQ467VazjXi8sSrwVnX-2QMSTvQ3Ejj__xwr&xkcb=SoCQ67M30uQeUJRbkh0AbzkdCdPP&fccid=ef9b2e9d4576f815&vjs=3,Deal4loans,india,Not Disclosed,Not Rated
Data Scientist 1,https://in.indeed.com/rc/clk?jk=01416ed57b3abc22&bb=CdyDXeidBwCiBfJyOReZvftog_WFJP1NhKWnYMqfbhe_20lY8_c3dEBF4XyCIQWo0jNOWjlGrCfbAfD1xzFup6guv1sAG4RKvw18ywctcWoepK82GoN_drMrcIThIEQq&xkcb=SoAe67M30uQeUJRbkh0HbzkdCdPP&fccid=6b7a1dfe07e7f037&vjs=3,IQVIA,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=b27b4fce61e950d7&bb=CdyDXeidBwCiBfJyOReZvZa3OusBFsD_9YMzKVUVueBUMvojqmcOCLNMg2wuQBrj3sg61-X_wtN2bKYLqfDP89Yp-79T11ULiWxrdaV_8FNXsHFQMfyyL4oJBn2YdARk&xkcb=SoCq67M30uQeUJRbkh0GbzkdCdPP&fccid=9102c38c15134e6c&vjs=3,Maruti Suzuki India Ltd,india,Not Disclosed,Not Rated
Data Analyst,https://in.indeed.com/rc/clk?jk=32ad5306b2efe2a7&bb=CdyDXeidBwCiBfJyOReZvTb-JTGSFj9xch52Q_N6_E-FYC-EozMF0ol5caBIm8SLhGSMPC6rknQFqTHAvC55OD7r__vDgonzI5GMYgWnCc0LbsEWGWduIKcD3ySZdsBu&xkcb=SoA367M30uQeUJRbkh0FbzkdCdPP&fccid=8d7a87896efc2722&vjs=3,HiringSign,india,Not Disclosed,Not Rated
"Data Associate I, Amazon",https://in.indeed.com/rc/clk?jk=a6fd5f91843accc0&bb=RHZdjgDAP06iDbpVvU9DK0BoTGg76uG40dF768hVstXQwH6mS-S4ui2z5uVbrh4Cf82N8SAchaXatJaMvXrPoEOFvVStTbWv70RU7iiwHVC8xaF-mgjYiw%3D%3D&xkcb=SoBH67M30uQawaxYUp0LbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,ADCI - Karnataka,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=221d6afa3757039d&bb=RHZdjgDAP06iDbpVvU9DK_D3ppiW0ziI1Q7dbN2h-ZA67NKL3GQeQA_ZCktdN7V4QpSuF9vSdaoAFwPi3kXemUcb6BqN8GCC711etCsPa51bcE5k6gdyedTkISXCgNP8&xkcb=SoDz67M30uQawaxYUp0KbzkdCdPP&fccid=a9dfdaecb9e80779&vjs=3,SearchUrCollege,india,Not Disclosed,Not Rated
Data Annotator – Noida,https://in.indeed.com/rc/clk?jk=02c8c136adb709d7&bb=RHZdjgDAP06iDbpVvU9DKxkShX_jLQcsWz-Sfha2b3Wvn5I0YWdI2ZxoXWp3LMji-4JQVqF9TsA4pBLaFs1jOJMf_MJHr1l_UkNalxxUyTDT8HidSqR9EknxlSSDleRg&xkcb=SoBu67M30uQawaxYUp0JbzkdCdPP&fccid=563d58dfe88bcb91&vjs=3,Macgence,india,Not Disclosed,Not Rated
Data Science - Lead,https://in.indeed.com/rc/clk?jk=fb507d447834e092&bb=RHZdjgDAP06iDbpVvU9DKwaf_q6jtQjVkGZx_4_uWctlXgDR_49JXv61SYxbC8XOCVhw1bf3ogv_Juhr08vwA_QxKyH_rObu2PkXI0WHotT4gEN8EKfWkCichR328K6w&xkcb=SoDa67M30uQawaxYUp0IbzkdCdPP&fccid=c67533a523c83a4c&vjs=3,Infosys Limited,india,Not Disclosed,Not Rated
ML/Data Scientist/Gen AI Specialist,https://in.indeed.com/rc/clk?jk=6862e72c482c8dae&bb=RHZdjgDAP06iDbpVvU9DKxUz5TJ1NLFjZD28R9Er54JknkvY05An_tCWabnb2eIZuTeh_1E0getdVl-Zbk49yxEGznQ03ki0eYHQE75HKARBLn4RwWJRY-plJoCnHwyb&xkcb=SoBU67M30uQawaxYUp0PbzkdCdPP&fccid=84edaf91306c0de8&vjs=3,GiBots,india,Not Disclosed,Not Rated
Data Scientist - NLP,https://in.indeed.com/rc/clk?jk=1a42f7ec8686ea36&bb=RHZdjgDAP06iDbpVvU9DK06fKD7aSr2bYTJ4X3JtcZGYNeeSO3eUAkYeBW6lipDppTqhMNorQivPMGBfubPQS9AekzQCsmKU7J_Tk98xdNPLpTYUPrcZGQ%3D%3D&xkcb=SoDg67M30uQawaxYUp0ObzkdCdPP&fccid=be293f1def77a963&vjs=3,Gartner,india,Not Disclosed,Not Rated
Business Intelligence Analyst (Hotel Revenue Data),https://in.indeed.com/rc/clk?jk=8c998475977abaac&bb=RHZdjgDAP06iDbpVvU9DK5ox9ZX9X1pGZY4hHW7iyI1JivMVkU3TC310Ac0uMAfa8lFbUoLLaA4pHrzIP682vsvIxHe7yIqpCs7IFBEldrgXgZqtsXF_trB4S7xvYX5w&xkcb=SoB967M30uQawaxYUp0NbzkdCdPP&fccid=65a610215742c669&vjs=3,American Express Global Business Travel,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=b2da61939aea80a9&bb=RHZdjgDAP06iDbpVvU9DK6BLI9BM51Y-ZBWiXiHsp8XnlTl6U0UT9veeqtD99MIiSUEbPO1bAwKAgeKjx5wKX_u2s_P7fE5tG47geSp6vB0YM60xwXlRAoS_-zNC0ZWS&xkcb=SoDJ67M30uQawaxYUp0MbzkdCdPP&fccid=06f7a22ea117c087&vjs=3,Lightcast,india,Not Disclosed,Not Rated
"Associate, Data & Reporting - Global Capability Center",https://in.indeed.com/rc/clk?jk=aa37b8226c99d516&bb=RHZdjgDAP06iDbpVvU9DK9KGlEK3ckXbPGI1L2utLcFKHPNPhKPURDRalq6pk4-MkB0Ij02fbaWbv-zZFRQN5l74Lg4QYKdkQiLw4Qaw5YUIUTY6bpsqvIjx9nqexhUq&xkcb=SoAg67M30uQawaxYUp0DbzkdCdPP&fccid=fcce311099a3a228&vjs=3,Alvarez and Marsal,india,Not Disclosed,Not Rated
Data Science Engineer,https://in.indeed.com/rc/clk?jk=bc94b1bfd9eb0f59&bb=RHZdjgDAP06iDbpVvU9DK_75IPGzNSxbtNZs3HkFyxGSKG_zsLlZIchx9IeJJ_61KxwZ-GLK6uBr2uEZPcZpI7oluhV-EybchTF9L-sOt69LuOyLJ1DAAQ%3D%3D&xkcb=SoCU67M30uQawaxYUp0CbzkdCdPP&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,india,Not Disclosed,Not Rated
Associate Data Scientist,https://in.indeed.com/rc/clk?jk=232a0204540faf5f&bb=RHZdjgDAP06iDbpVvU9DK-avXxA0P6GiaS144Qm_2HMd0GoweLkp5izq4S81ndK1MAZ6sxjrKrcJEM_aCii9PvmKf3eAIza5zg26y0iEa-hEeIFGbvOX7g%3D%3D&xkcb=SoAJ67M30uQawaxYUp0BbzkdCdPP&fccid=3e29003285775ee0&vjs=3,First Advantage,india,Not Disclosed,Not Rated
Data Science - BGLR - Senior role,https://in.indeed.com/rc/clk?jk=75923a90bf34b074&bb=RHZdjgDAP06iDbpVvU9DK0TeSk7nQv9zHmvbvb8gjJoHpXEbTm5qT7BHLiyqfaePnTUMfV0MZj1Uwck2ju5OD--gXkJk3mmXHAN_ySZpypXeQ7VYi4MBzMvpzc0u3pI_&xkcb=SoC967M30uQawaxYUp0AbzkdCdPP&fccid=432e58a77b6dc0c0&vjs=3,Zinnov,india,Not Disclosed,Not Rated
Data Science & AI Deployment Specialist,https://in.indeed.com/rc/clk?jk=9aee2bee6d5f1887&bb=RHZdjgDAP06iDbpVvU9DK9MFfWmdL-qXDLd3OnkE81sHkelNdmwO-YhlSkJeHwH1BYuVVVzAIALKA591z0GKpqq3SVQplWxOV-AXM1DtqVOxf-ek0t4XN6tpwGXFBOd0&xkcb=SoAz67M30uQawaxYUp0HbzkdCdPP&fccid=4819693c833d5b6e&vjs=3,Takeda Pharmaceutical,india,Not Disclosed,Not Rated
Manager - Data Science,https://in.indeed.com/rc/clk?jk=5e7552f01e7869ac&bb=RHZdjgDAP06iDbpVvU9DK1Whwf6YORs2igXRvtx5P0utqIAt8JK6A39Ya-XaBmBD2IXq91JMfiSdKA4xyYk9VZUmONDDmPdXfcJC1rXMlImfgRK_KL8CfA%3D%3D&xkcb=SoCH67M30uQawaxYUp0GbzkdCdPP&fccid=2dd390c3a48a7ed0&vjs=3,KPMG,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=a93f320e8b2ca8d8&bb=RHZdjgDAP06iDbpVvU9DKxwWFTQV0bvR16LB5_epvMplJQTWtX8VqbC305cneCRaT9_D7ikA5IlcuJxtpDA_Ch4TiRhi7bhSyP1LxS8s3CTgZeYfzZjj1Li0TemgxfJL&xkcb=SoAa67M30uQawaxYUp0FbzkdCdPP&fccid=855b191231d965bd&vjs=3,DataCouch,india,Not Disclosed,Not Rated
Modelling & Data Science Executive,https://in.indeed.com/viewjob?jk=c541bd449d368ca5,Dentsu,india,Not Disclosed,Not Rated
IN_Associate_ Data scientist_D&A_Advisory_Mumbai,https://in.indeed.com/viewjob?jk=231616a6aa8becbd,PwC,india,Not Disclosed,Not Rated
"Data Scientist, Investments, Analyst",https://in.indeed.com/viewjob?jk=2c5669b0c68b0d3e,BlackRock Investments,india,Not Disclosed,Not Rated
Data Analyst,https://in.indeed.com/viewjob?jk=9f24ef70fee125eb,Legalwiz,india,Not Disclosed,Not Rated
Data Scientist 3,https://in.indeed.com/viewjob?jk=fb949fc0d8fa5388,Angel broking,india,Not Disclosed,Not Rated
Engineer - Data Science/R&D,https://in.indeed.com/viewjob?jk=9b271a236e485b91,Ninestars Information Technologies,india,Not Disclosed,Not Rated
ML/Data Scientist/Gen AI Specialist,https://in.indeed.com/viewjob?jk=6862e72c482c8dae,GiBots,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/viewjob?jk=9a2602186c648042,Fusemachines,india,Not Disclosed,Not Rated
"Data Associate I, Amazon",https://in.indeed.com/viewjob?jk=a6fd5f91843accc0,ADCI - Karnataka,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/viewjob?jk=a7cc0e7f90562592,Mahindra & Mahindra Ltd,india,Not Disclosed,Not Rated
Data Science Specialist,https://in.indeed.com/viewjob?jk=31a97a2a9bc7e45d,GE Aerospace,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/viewjob?jk=7cb98ddd94969a98,Mahindra & Mahindra Ltd,india,Not Disclosed,Not Rated
GenAI Engineer,https://in.indeed.com/viewjob?jk=dfdd23fc6a2b478c,Virtusa,india,Not Disclosed,Not Rated
Data Scientist 1,https://in.indeed.com/viewjob?jk=746cae54261decbd,PayPal,india,Not Disclosed,Not Rated
Compliance Data Analytics,https://in.indeed.com/viewjob?jk=ec4d543848cf2c94,Barclays,india,Not Disclosed,Not Rated
Data Science - Team Lead,https://in.indeed.com/viewjob?jk=c669815fabf96239,Infosys Limited,india,Not Disclosed,Not Rated
Data Analyst,https://in.indeed.com/viewjob?jk=3d31c9b38202554b,InApp,india,Not Disclosed,Not Rated
Data Scientist (Machine Learning),https://in.indeed.com/viewjob?jk=11192ca6b24a25da,TechStep,india,Not Disclosed,Not Rated
"Junior Associate Cloud Operations Engineer, Data Validation",https://in.indeed.com/viewjob?jk=713b6d733f62b90f,Basware,india,Not Disclosed,Not Rated
"Data Scientist (Python, Machine Learning)",https://in.indeed.com/viewjob?jk=d785a9b498379049,FIS Global,india,Not Disclosed,Not Rated
Data Engineer,https://in.indeed.com/viewjob?jk=063b76a3f2029f4f,Travitons Technologies,india,Not Disclosed,Not Rated
S&C Global Network - AI - CG&S - Viz Associate Data Science,https://in.indeed.com/viewjob?jk=65b689ffd4bcd0e6,Accenture,india,Not Disclosed,Not Rated
Data Science Analytics Specialist - Data Science,https://in.indeed.com/viewjob?jk=bb5e9121bd3966f7,Accenture,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/viewjob?jk=362024181515ec99,Exeliq Consulting,india,Not Disclosed,Not Rated
Data Scientist Associate,https://in.indeed.com/viewjob?jk=166b5367b52a51c1,JPMorganChase,india,Not Disclosed,Not Rated
Data Engineer (People Analytics),https://in.indeed.com/rc/clk?jk=15019e7d5395e56a&bb=djPAXk9_FMSKdGAqz-cIosPiFI5DKwhhGDchVzcCQyV930c6OhUJ-eKCJ5rT6C_mKJRUVttfn3dskHu38n6NiPGMc_8gqSe82yRl6nwYt7LxZtZjRjt4ptHi5F2Ga7q7&xkcb=SoCr67M30uQZIky2oZ0LbzkdCdPP&fccid=e32d933c26e873c8&vjs=3,Zoom,india,Not Disclosed,Not Rated
Expert Data Science,https://in.indeed.com/rc/clk?jk=676113e2a8052743&bb=djPAXk9_FMSKdGAqz-cIojoFXNiwm-3PvDROO8oNQIknY9B8dbxZaE6EMyxcaB9jyZOecXx3jCPbQkLw_bANQns7xzJdWSeRY4dCvxbqP2ecsAt3TA1wKA%3D%3D&xkcb=SoAf67M30uQZIky2oZ0KbzkdCdPP&fccid=c35194d01a9e2595&vjs=3,Novartis,india,Not Disclosed,Not Rated
Junior Data Scientist,https://in.indeed.com/rc/clk?jk=66ae57bf5779ac9d&bb=djPAXk9_FMSKdGAqz-cIovXhpg-2VjUXHEJVfL_4MLD_7MTskw_aFpwpFUXyyMD3VHg7t2NbRjaHsC-dBu467ATIM0t6gtjYNVEF-7ptgvtwt1x1He2xZuXn3HFYoXxO&xkcb=SoCC67M30uQZIky2oZ0JbzkdCdPP&fccid=6575d54d1d37e3b7&vjs=3,DAZN,india,Not Disclosed,Not Rated
Data Scientist (ML & AI),https://in.indeed.com/rc/clk?jk=803a76b9a49ee4a7&bb=djPAXk9_FMSKdGAqz-cIoobXVW7cKGF-utZIAhQbQxJHQlAG7fCndSRJLv3jHFcZ46JYDGOXeo2w2crSVoHlxaRUOi366zKg1WNhrXjSNRvgg35ANJ_NmjYdOtpJK-i1&xkcb=SoA267M30uQZIky2oZ0IbzkdCdPP&fccid=4670e9189442ac2a&vjs=3,Lightrains Technolabs,india,Not Disclosed,Not Rated
NLP Data Scientist,https://in.indeed.com/rc/clk?jk=45a9f41bee27105f&bb=djPAXk9_FMSKdGAqz-cIog9rGHl055Hd21ZuDU5f0qqAIRr_HKC32euoOA4wn3bJpBVuIttd-SZxuJl5t1W6LvFLWpQBrPsI8RdaZnrAYlrEJdcK36yafg%3D%3D&xkcb=SoC467M30uQZIky2oZ0PbzkdCdPP&fccid=1c76c3a36f6c7557&vjs=3,UBS,india,Not Disclosed,Not Rated
Analyst - Data Science,https://in.indeed.com/rc/clk?jk=6b7dc1e52c1089d9&bb=djPAXk9_FMSKdGAqz-cIosCMOWJpvCV1CF9ww23Y8N5JF9pULWFixyTc_bV0mxLj-jP9eNNoEamf41Ua5meZmiO6B5XJ2t-44y92F_CXx6z_6QVOs0IZcQ%3D%3D&xkcb=SoAM67M30uQZIky2oZ0ObzkdCdPP&fccid=942d238ea16c5cd0&vjs=3,Diageo,india,Not Disclosed,Not Rated
"Scientist, Data Science",https://in.indeed.com/rc/clk?jk=db19625ce1d0e34a&bb=djPAXk9_FMSKdGAqz-cIopCkIlD88PjJ0ZbOvc3WNQQQTZnKjuPtRIKc7nfKoEdMeRDsFDEfodBe9W7p90H-2_CbnpRrc4B5mCaUvhC5xBP2cPI0Z3kOhtqMkFclgCG2&xkcb=SoCR67M30uQZIky2oZ0NbzkdCdPP&fccid=518acc75d1476dc2&vjs=3,XPO,india,Not Disclosed,Not Rated
Data Visualization - QlikSense - Associate,https://in.indeed.com/rc/clk?jk=8481fcc042d687e1&bb=djPAXk9_FMSKdGAqz-cIoikt_URdebF7UPuCOfrQl8PUP_XugN7eJusAfFobgr6d7-ELOYq0l9CsZbUTr5pPJcKH1RfA0tKl6-dsmLxZLjS5YvRKOZpN2Q%3D%3D&xkcb=SoAl67M30uQZIky2oZ0MbzkdCdPP&fccid=c46d0116f6e69eae&vjs=3,JPMorganChase,india,Not Disclosed,Not Rated
Data Science Analytics,https://in.indeed.com/rc/clk?jk=730378b4ee8f471f&bb=djPAXk9_FMSKdGAqz-cIoobXVW7cKGF-y01F26qcLlbRPwpYCJNgxy3pjuUzcLZTvswMr6smcVsyjxgUf7IAba-XmfeIi4nP4iYSh6-xcD3HWeuDn3KuvJ3MVSwFMU0Z&xkcb=SoDM67M30uQZIky2oZ0DbzkdCdPP&fccid=8545d130125b69ed&vjs=3,Diverse Infotech,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=221d6afa3757039d&bb=djPAXk9_FMSKdGAqz-cIok5iVSIcSxL6-NxGIkadF794tiit7fOATejzLKrdrJeLA95zCRym5WcQJEh0SZmoRV38-gMzUMITbnJfzKBdVAGklDuYo6E-Nbis2kwXgG1E&xkcb=SoB467M30uQZIky2oZ0CbzkdCdPP&fccid=a9dfdaecb9e80779&vjs=3,SearchUrCollege,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=4893e5859547990c&bb=djPAXk9_FMSKdGAqz-cIomZ1TRCrsl3PDH_2Bl9Gtx2-ctOJUo71aCtCK2Z2_ILlq7XojF0Nhz2feUCi7ae0pR4mkHy3YNKy4mCqeqwAnWxDqLnb_2N7BwI4uJ-C9rTe&xkcb=SoDl67M30uQZIky2oZ0BbzkdCdPP&fccid=c4fbc8d763b3f3b5&vjs=3,Macquarie Group Limited,india,Not Disclosed,Not Rated
Analyst-Data Science & Strategy,https://in.indeed.com/rc/clk?jk=d75c83a63c5cc06a&bb=djPAXk9_FMSKdGAqz-cIopdU3-oG-_6Dbb3_XL9uvtGDbhPI79eR42nIZ7raeYOXdUiiG2CqsBEpivP0NR2BHE7AI_dvrdNYvgXvahGpV6gr5VDzY4AOAQ%3D%3D&xkcb=SoBR67M30uQZIky2oZ0AbzkdCdPP&fccid=f057e04c37cca134&vjs=3,Amex,india,Not Disclosed,Not Rated
Data Science Engineer,https://in.indeed.com/rc/clk?jk=bc94b1bfd9eb0f59&bb=djPAXk9_FMSKdGAqz-cIohCWfjTAAI8Jk41kUJgQXmWDEI9-Kilbn11xry2ZKATg4UBYQeGobbaUmoZRMuoiJh9WGo9NAo50Cg9RiH1pvVv1tz6xU8rRHA%3D%3D&xkcb=SoDf67M30uQZIky2oZ0HbzkdCdPP&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,india,Not Disclosed,Not Rated
Associate Data Scientists,https://in.indeed.com/rc/clk?jk=7676f51b5990e5b6&bb=djPAXk9_FMSKdGAqz-cIoqAthqteIdQ5NmbhzyLd_Hd_C5GduqnwZFGaTtCCeEZUOmLrncHbyddgCIrqkPD5_yL0IlBDhFaGU9EhQJofrP_Zsb6-30CMMWrUFQcPUPy8&xkcb=SoBr67M30uQZIky2oZ0GbzkdCdPP&fccid=7a05e7c57924e17b&vjs=3,DeepTek,india,Not Disclosed,Not Rated
Data Analyst - Safety Department,https://in.indeed.com/rc/clk?jk=97f9438bb829f86f&bb=djPAXk9_FMSKdGAqz-cIooFyhC0lsz4Mp5qVm5MszputWgFZZkl1pVAPTXQcKKYmfZV9Rsrpt47dE9oa4D677hW5EVpQsZXdPo_wmVexI-rwlDZ7uw6aXytyE5HQYHi4&xkcb=SoD267M30uQZIky2oZ0FbzkdCdPP&fccid=9102c38c15134e6c&vjs=3,Maruti Suzuki India Ltd,india,Not Disclosed,Not Rated
Research Associate – Data Science,https://in.indeed.com/rc/clk?jk=571fa19be986ec03&bb=ZFBvVIEwNa3XS3yaisGhpByxxwsDMdGkX88kkPINhgk__lKNOmlcDmtw6amdommVUzpHI2Gc7823m9oPVtugjz_kNMRtJ7k8BH0q1VoAyMtWGuUaZ9fhfIVbDTfeZzB4&xkcb=SoDm67M30uQS63S2hB0LbzkdCdPP&fccid=68ea16c27825856a&vjs=3,Recode Minds,india,Not Disclosed,Not Rated
Data Science Consultant (Python/ML Ops),https://in.indeed.com/rc/clk?jk=e6fb93244722e5b3&bb=ZFBvVIEwNa3XS3yaisGhpN1rgb9z-u_XR4pqit7piA9wRTaq5WN5tT13bjTjoj8Ae4CmfJPNYPB2yAoah2XuUvmucfCuNe1EJiNGGmSWFGLzaqB0y7_7929CGtcjoEKc&xkcb=SoBS67M30uQS63S2hB0KbzkdCdPP&fccid=331ee4ee7383c9eb&vjs=3,Blue Yonder,india,Not Disclosed,Not Rated
Data Analytics Intern (Fresher),https://in.indeed.com/rc/clk?jk=a40d630dada6a184&bb=ZFBvVIEwNa3XS3yaisGhpEit-uES9X1YYnhSSwfM3NMELkwhXUMso_rSBUwboXQJsnXxxfW2apAaN79JD-EjKUa47_NEhXcI3dfUzlSwEb5LmRHdX7c7OAzTCNzJ1Wl1&xkcb=SoDP67M30uQS63S2hB0JbzkdCdPP&fccid=c1897b473f83a130&vjs=3,Suventure Services,india,Not Disclosed,Not Rated
Data Analyst I,https://in.indeed.com/rc/clk?jk=1f09ce2bde7d6ec1&bb=ZFBvVIEwNa3XS3yaisGhpERoyrYIcO9SNbrFg-ymxdIhA1yc8k8n6luT9vuNo5xIJ0cMCudtqw5lVL1VdBi5B84KAwD3-xkIaSJtM1HMsOOQNaWSDG7uJptULdmDSctH&xkcb=SoB767M30uQS63S2hB0IbzkdCdPP&fccid=51d7caba6f0d1508&vjs=3,Fedex AMEA,india,Not Disclosed,Not Rated
AIML Data Scientist,https://in.indeed.com/rc/clk?jk=2580a95e58ddc92c&bb=ZFBvVIEwNa3XS3yaisGhpFiqSLlMyTgNcF-4ORkOfAAtI2-peyKdQ0Z0ejrVir_L3CIvqiLVEreATAklNxMmQyzw4zU0up-Db5PISm4J2p35X1t1EmaO_vUlDaPUpjGC&xkcb=SoD167M30uQS63S2hB0PbzkdCdPP&fccid=2df6a1e69a70a1e7&vjs=3,Cognizant,india,Not Disclosed,Not Rated
Data Analyst,https://in.indeed.com/rc/clk?jk=3d31c9b38202554b&bb=ZFBvVIEwNa3XS3yaisGhpM-Wn8zfy1bNmEvY1voBBjp6NrzojGEuI0lsQQRO1yflXPO3ewBMA9Pov8LrY1ARjdXnLCnkPvphJKGBRIvdEsP2CjlFytFB-A%3D%3D&xkcb=SoBB67M30uQS63S2hB0ObzkdCdPP&fccid=26da0f35136469b3&vjs=3,InApp,india,Not Disclosed,Not Rated
Data Scientist - Generative AI,https://in.indeed.com/rc/clk?jk=69dd8b904a91509b&bb=ZFBvVIEwNa3XS3yaisGhpMcGixw1tThkG0GKK9oiIvxi5Hy60Oqf6gzLF-MW3UGdf-TxsU4jdi0Sh6m_MLJYKWh-8XpLKjQ5ervG6fBjt7P0VXXkHFQeYcOD5XbZAwds&xkcb=SoDc67M30uQS63S2hB0NbzkdCdPP&fccid=2d0740e02e80cf22&vjs=3,Airbus India Private Limited,india,Not Disclosed,Not Rated
AI Data Scientist,https://in.indeed.com/rc/clk?jk=b76446e65da53280&bb=ZFBvVIEwNa3XS3yaisGhpEuj8TUiMk0D0qDxyjfz8g8aQf12G88Bf4gKqMIdenPXL8DqBGMCMhlIvsnTZYnITyyflS4PL9ay2GPIrcAKE2Qmx88xAlKMkw%3D%3D&xkcb=SoBo67M30uQS63S2hB0MbzkdCdPP&fccid=dacddaa4d49537d8&vjs=3,Johnson Controls,india,Not Disclosed,Not Rated
Engineer III Consultant-Data Science,https://in.indeed.com/rc/clk?jk=e26816d7a2581e4d&bb=ZFBvVIEwNa3XS3yaisGhpJlF72-mnI9XYzvvQQv3sDiB5LOktRdWX7q3Xv3hu45YDD1E9c9-83ImgFgD_b2If6k3zD-meSpNfDMaDnIqx1W52NEYwKx0CA%3D%3D&xkcb=SoCB67M30uQS63S2hB0DbzkdCdPP&fccid=f7029f63fe5c906e&vjs=3,Verizon,india,Not Disclosed,Not Rated
"Associate, Data & Reporting - Global Capability Center",https://in.indeed.com/rc/clk?jk=aa37b8226c99d516&bb=ZFBvVIEwNa3XS3yaisGhpEuj8TUiMk0D39sWJ-qU2ZAbcpaRNJGza9GvZcxy564uLDAyDxqJTkc3F5dPvT1JPP2Ltk8jmXlKTYyp7yvKJ0iCq7g51Q8g7wDfwQm8M_oz&xkcb=SoA167M30uQS63S2hB0CbzkdCdPP&fccid=fcce311099a3a228&vjs=3,Alvarez and Marsal,india,Not Disclosed,Not Rated
Data Engineer,https://in.indeed.com/rc/clk?jk=d686dbf715f51079&bb=ZFBvVIEwNa3XS3yaisGhpFqwK7owVOnDbJFHXCrIb9dkwwz-BrcQw6mKO68sbnmOWexEsuCffugBzhOZPLOCdbpIDL6lAKX4bHsqbJsBW3U3A1CPlUesZjKLKPmKP4uh&xkcb=SoCo67M30uQS63S2hB0BbzkdCdPP&fccid=a0f4f1afa351ffb5&vjs=3,3Pillar,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=c9547bcfafc1eb8b&bb=ZFBvVIEwNa3XS3yaisGhpG3lYG9fRT47duh_kaZNB2mfuA-4tcw9kB8qJjRCozEU1HvK9VINNrFtWplpDEAR1Gp07Hh_X_NZ4Bo7d2RTb7Y-9fNRMRhFeg%3D%3D&xkcb=SoAc67M30uQS63S2hB0AbzkdCdPP&fccid=618943d89d0005a6&vjs=3,Sun Life,india,Not Disclosed,Not Rated
Data Coordinator,https://in.indeed.com/rc/clk?jk=eced06eb96585f56&bb=ZFBvVIEwNa3XS3yaisGhpPukVdfzK5ytJKmPEbLiJwyuVWKX7N4FLvOR48vc0GQ62xS2zatdogn61ETFsC-Vqy_yXin2Snnae7jB74JTy7VyNrbfUSqEgtK5x1wYZHPz&xkcb=SoCS67M30uQS63S2hB0HbzkdCdPP&fccid=dc86b41d5cdf3527&vjs=3,"Medpace, Inc.",india,Not Disclosed,Not Rated
